"Pass","Start B2","End B2","Start B6","End B6","Start B4","End B4","Start B5","End B5","Start B3","End B3","Start B1","End B1","Start C12","End C12","Start C9","End C9","Start C11","End C11","Start C13","End C13","Start C10","End C10","Start C234","End C234","Start C56","End C56","Start C1","End C1","Start K1","End K1","Start C78","End C78","Start C14","End C14","Start K2","End K2","Start K7","End K7","Start K6","End K6","Start K8","End K8","Start K4","End K4","Start K3","End K3","Start K5","End K5","Start S6","End S6","Start S5","End S5","Start S4","End S4","Start S7","End S7","Start S3","End S3","Start S8","End S8","Start S1.1","End S1.1","Start S0","End S0","Start S2.2","End S2.2","Start S2.1","End S2.1","Start S1.2","End S1.2","Start Z6","End Z6","Start Z2","End Z2","Start Z4","End Z4","Start Z7","End Z7","Start Z5","End Z5","Start Z3","End Z3","Start Z1","End Z1",
2700,-1359.53,-890.733,-798.91,-379.593,-1092.57,-581.912,-834.907,-604.047,-1136.31,-871.339,-1383.78,-955.772,-2934.94,-2541.84,-3329.93,-2909.37,-3062.19,-2723.83,-2684.29,-2412.34,-3361.86,-2849.85,-3363.85,-3318.98,-3206.53,-3133.69,-3567.3,-3357.32,-2693.94,-2061.88,-3369.94,-2908.87,-2614.53,-2263.73,-2361.9,-2046.16,-1596.09,-1238.57,-1665.06,-1377.35,-1476.11,-1177.83,-2018.76,-1714.55,-2177.14,-1808.65,-1856.7,-1487.51,-6249.22,-6020.97,-6928.26,-6262.64,-8260.01,-6829.3,-6490.93,-4376.33,-10880,-7434.01,-5884.48,-4225.98,-14336.2,-11167.4,-15163.4,-12941.4,-11790.2,-9148.01,-12236.2,-10448.7,-12454.3,-10391.8,-4295.38,-3414.17,-5064.77,-3843.93,-4343.42,-3630.37,-3668,-3285.31,-4126.99,-3519.6,-4679.77,-3939.33,-5532.92,-4304.75,
2800,-1336.43,-890.733,-801.029,-358.108,-1068.61,-596.283,-840.479,-604.047,-1136.31,-857.729,-1377.98,-960.17,-2934.94,-2541.84,-3327.49,-2914.99,-3110.38,-2722.69,-2684.29,-2412.34,-3356.22,-2849.53,-3363.85,-3318.98,-3212.69,-3133.69,-3675.72,-3336.34,-2662.77,-2073.58,-3369.94,-2912.89,-2589.88,-2273.4,-2361.9,-2041.21,-1591.81,-1239.08,-1673.16,-1354.82,-1469.52,-1163.73,-2040.81,-1704.27,-2170.51,-1808.65,-1857.39,-1488.2,-6240.02,-5979.72,-6915.47,-6272.07,-8260.01,-6801.95,-6564.84,-4386.5,-10824.4,-7434.01,-5864.86,-4222.49,-14383,-11047.4,-15294.5,-12855.7,-11858.5,-9092.85,-12264.8,-10449.9,-12454.3,-10493.8,-4286.67,-3448.81,-5052.37,-3828.32,-4309,-3636.13,-3657.6,-3302,-4131.32,-3519.6,-4727.05,-3938.45,-5567.55,-4335.73,
2900,-1311.14,-865.802,-802.513,-363.871,-1068.61,-596.283,-840.479,-604.047,-1136.31,-879.409,-1377.98,-960.17,-2930.73,-2541.84,-3327.49,-2909.67,-3097.81,-2737.74,-2680.23,-2412.81,-3366.53,-2849.53,-3363.85,-3318.98,-3212.69,-3160.19,-3605.05,-3351.92,-2660.65,-2105.9,-3383.18,-2897.48,-2612.6,-2423.21,-2361.9,-2041.21,-1599.75,-1241.2,-1661.71,-1386.2,-1469.52,-1186.42,-2029.61,-1702.46,-2179.25,-1811.38,-1871.88,-1473.11,-6247.76,-6028.99,-7024.62,-6141.44,-8273.35,-6801.95,-6482.24,-4358.12,-10874.2,-7440.62,-5813.21,-4207.34,-14392.9,-11307.9,-15237.4,-13139.4,-11799.3,-9231.69,-12211.6,-10449.9,-12468.9,-10488.7,-4278.58,-3349.19,-4966.98,-3863.1,-4399.02,-3691.89,-3677.07,-3311.24,-4139.66,-3495.42,-4708.51,-3880.21,-5574.15,-4335.73,
3000,-1389.54,-811.323,-831.444,-348.77,-1186.89,-671.648,-836.929,-514.596,-1227.53,-844.313,-1401.41,-880.354,-2984.27,-2397.2,-3297.91,-2973.44,-3196.23,-2660.92,-2886.16,-2381.02,-3378.43,-2839.6,-3374.81,-3153.36,-3353.49,-3307.38,-3453.56,-3363.13,-2701.54,-2013.16,-3378.49,-2977.19,-2663.63,-2372.74,-2471.09,-1978.27,-1641.39,-1197.72,-1745.31,-1334.57,-1525.3,-1094.5,-2114.04,-1663,-2280.77,-1727.55,-1909.55,-1482.35,-6189.3,-6044.19,-7071.02,-6227.95,-8274.45,-6961.95,-6426.29,-4332.34,-10919.8,-7509.7,-5801.72,-4248.07,-14468.6,-11119.1,-15661.4,-12893.9,-11793.8,-9138.15,-12278.5,-10366.1,-12608.2,-10345.1,-4310.37,-3284.69,-4915.42,-3926.39,-4339.17,-3642.16,-3684.28,-3273.94,-4252.01,-3528.43,-4735.48,-3917.53,-5517.57,-4168.42,
3100,-1388.8,-717.483,-815.028,-364.913,-1140.19,-671.648,-836.347,-488.754,-1198.31,-842.079,-1401.41,-907.201,-2980.52,-2407.55,-3297.91,-2973.44,-3167.96,-2684.26,-2891.06,-2371.47,-3353.38,-2833.54,-3363.09,-3141.48,-3353.97,-3307.38,-3481.46,-3398.43,-2659.91,-2023.49,-3370.59,-2989.26,-2556.91,-2307.95,-2467.92,-1962.89,-1641.39,-1197.72,-1714.59,-1381.93,-1525.3,-1116.04,-2179.95,-1689.5,-2263.94,-1744.19,-1902.74,-1489.48,-6185.98,-5966,-7254.58,-6171.13,-8275.87,-6961.95,-6476.28,-4289.79,-10927.2,-7463.06,-5801.72,-4243.75,-14396.8,-11179.2,-15196.5,-13129.3,-11670.9,-9177.06,-12174.8,-10368.8,-12681,-10357.5,-4407.81,-3247.12,-4921.59,-3893.88,-4347.41,-3629.24,-3686.27,-3271.26,-4213.23,-3510.08,-4737.8,-3917.46,-5517.57,-4210.19,
3200,-1392.39,-824.405,-806.457,-348.711,-1093.05,-671.648,-836.11,-482.427,-1203.19,-849.759,-1382.04,-907.201,-2986.43,-2463.55,-3305.58,-2973.44,-3167.96,-2681.43,-2850.84,-2377.14,-3349.45,-2844.26,-3365,-3147.29,-3353.97,-3307.38,-3564.66,-3407.17,-2771.29,-2011.85,-3396.81,-2985.14,-2563.29,-2401.14,-2452.53,-1971.58,-1599.07,-1226.38,-1717.51,-1357.09,-1520.76,-1161.18,-2140.46,-1638.03,-2215.47,-1744.19,-1902.74,-1470.42,-6227.17,-5988.56,-7163.79,-6207.65,-8268.2,-6961.95,-6475.35,-4466.01,-10893.4,-7451.95,-5772.55,-4179.94,-14307.3,-11265,-15206.5,-13211,-11641.2,-9220.51,-12177.5,-10439.3,-12681,-10362,-4335.6,-3305.24,-4920.05,-3880.09,-4367.74,-3548.07,-3665.11,-3271.26,-4210.91,-3510.08,-4713.57,-3923.05,-5517.57,-4309.94,
3300,-1395.22,-822.96,-799.46,-355.082,-1090.79,-714.291,-836.11,-483.078,-1199.57,-877.466,-1385.87,-907.201,-2958.51,-2464.01,-3293.37,-2973.44,-3157.85,-2690.88,-2850.3,-2377.14,-3349.45,-2844.26,-3365.62,-3318.16,-3353.97,-3311.34,-3556.68,-3446.89,-2747.65,-2040.94,-3409.81,-2985.14,-2621.21,-2403.46,-2453.6,-1971.58,-1597.6,-1224.9,-1722.7,-1367.38,-1507.03,-1145.31,-2143.78,-1674.59,-2265.82,-1749.91,-1902.74,-1435.42,-6228.83,-5976.38,-7205.38,-6222.36,-8236.91,-6961.95,-6518.98,-4435.64,-10913.5,-7425.41,-5756.86,-4242.29,-14421.6,-11254.6,-15054.9,-13266.5,-11755.4,-9191.09,-12177.5,-10439.3,-12644.4,-10343.7,-4350.02,-3400.56,-5011.19,-3882.74,-4346.37,-3561.68,-3665.11,-3260.61,-4206.38,-3509.68,-4692.86,-3923.26,-5534.66,-4309.94,
3400,-1388.79,-835.539,-807.749,-355.082,-1113.81,-714.291,-836.11,-483.078,-1192.09,-877.466,-1364.46,-919.669,-2958.51,-2455.54,-3293.37,-2970.99,-3107.53,-2685.29,-2850.3,-2377.14,-3315.73,-2845.22,-3367.25,-3318.16,-3353.97,-3316.15,-3549.42,-3446.39,-2660.14,-1978.57,-3414.34,-2975.95,-2616.31,-2387.49,-2449.11,-2003.49,-1580.94,-1226.06,-1680.74,-1420.67,-1474.04,-1143.68,-2086.87,-1696.43,-2265.59,-1781.75,-1899.95,-1449.63,-6241.18,-5927.74,-7134.98,-6252.91,-8289.95,-6942.14,-6445.35,-4445.74,-10910.1,-7453.14,-5777.85,-4236.41,-14421.6,-11254.6,-15219,-13208.5,-11785.8,-9170.09,-12195.1,-10439.3,-12615.2,-10343.7,-4285.1,-3300.02,-4929.69,-3889.34,-4295.89,-3602.01,-3703.61,-3304.63,-4238.68,-3515.47,-4666.06,-3927.74,-5534.66,-4309.94,
3500,-1381.18,-834.613,-803.604,-354.78,-1106.57,-711.789,-826.735,-471.659,-1192.09,-874.359,-1361.67,-917.076,-2948.19,-2455.54,-3312.31,-2933.92,-3107.53,-2734.63,-2875.99,-2381.4,-3331.37,-2843.91,-3367.25,-3318.16,-3347.88,-3316.15,-3563.94,-3436.12,-2653.3,-2009.48,-3396.4,-2977.23,-2602.21,-2343.9,-2436.04,-2003.49,-1580.94,-1241.67,-1670.71,-1416.25,-1471.84,-1143.68,-2065.81,-1687.53,-2206.79,-1772,-1901.22,-1490.87,-6257.52,-5974.27,-7071.77,-6197.76,-8289.95,-6937.36,-6430.08,-4417.75,-10950.2,-7467.07,-5777.85,-4217.37,-14292,-11291,-15144.4,-13356,-11834,-9153.07,-12195.1,-10449.3,-12629.3,-10223.7,-4285.1,-3360.96,-4872.7,-3839.42,-4405.84,-3443.28,-3695.86,-3324.57,-4155.58,-3513.72,-4662.67,-3927.74,-5516.7,-4309.94,
3600,-1381.18,-847.061,-806.88,-361.383,-1106.57,-711.789,-835.445,-471.342,-1192.65,-879.128,-1361.67,-952.18,-2936.13,-2455.54,-3281.25,-2933.92,-3107.53,-2737.89,-2884.56,-2389.98,-3338.45,-2803.19,-3367.16,-3346.22,-3347.88,-3316.15,-3566.83,-3401.98,-2654.92,-2005.69,-3399.95,-2972.36,-2634.12,-2358.28,-2436.04,-2003.49,-1570.16,-1241.67,-1641.58,-1388.96,-1471.84,-1143.68,-2081.34,-1691.25,-2201.26,-1797.08,-1927.33,-1477.91,-6225.96,-6025.27,-7096.87,-6244.72,-8377.43,-6932.04,-6461.49,-4434.46,-10875.3,-7517.77,-5790.45,-4192.98,-14335.8,-11257.8,-15110.7,-12683.5,-11774.3,-9178.43,-12191.7,-10441.6,-12610.3,-10186.3,-4275.25,-3360.96,-4873.67,-3850.96,-4376.14,-3506.41,-3689.24,-3324.57,-4147.06,-3525.18,-4656.97,-3918.91,-5516.7,-4309.94,
3700,-1382.25,-871.991,-813.028,-301.882,-1105.83,-711.789,-835.445,-477.646,-1212.1,-887.853,-1360.23,-950.746,-2936.13,-2455.54,-3272.9,-2910.54,-3121.83,-2728.12,-2793.92,-2379.78,-3338.45,-2832.57,-3365.6,-3346.22,-3353.93,-3314.71,-3537.3,-3402.62,-2628.94,-1986.98,-3401.65,-2953.39,-2641.36,-2422.04,-2424.27,-2010.75,-1578.13,-1241.67,-1660.42,-1383.27,-1471.84,-1131.6,-2030.77,-1739.71,-2192.77,-1797.08,-1927.33,-1479.39,-6245.4,-6034.28,-7089.92,-6209.01,-8377.43,-6932.04,-6435.67,-4435.69,-10828.9,-7511.08,-5790.45,-4213.46,-14342.6,-11257.8,-15097.5,-13165.2,-11774.3,-9258.57,-12191.7,-10441.6,-12500.6,-10180.1,-4240.2,-3426.88,-4917.11,-3912.32,-4370.89,-3634.43,-3674.15,-3327.18,-4147.06,-3525.18,-4626.53,-3921.56,-5516.7,-4321.22,
3800,-1399.71,-871.991,-830.247,-366.853,-1114.87,-711.789,-835.445,-496.881,-1169.57,-893.757,-1360.23,-950.746,-2936.13,-2455.54,-3238.98,-2910.54,-3121.83,-2728.12,-2793.92,-2379.78,-3339.63,-2826.74,-3365.6,-3322.38,-3353.93,-3313.86,-3508.76,-3421,-2620.02,-1981.04,-3405.2,-2959.69,-2603.21,-2342.19,-2422.02,-2014.62,-1578.13,-1241.67,-1653.58,-1360.1,-1478.19,-1162.96,-1982.9,-1715.42,-2188.14,-1797.2,-1905.81,-1470.79,-6268.81,-6037.23,-7089.64,-6251.31,-8177.75,-6932.04,-6480.48,-4398.3,-10860.3,-7511.08,-5809.04,-4383.3,-14342.6,-11284.4,-15090.9,-13165.2,-11765,-9222.92,-12168.9,-10441.6,-12396.9,-10249.9,-4309.71,-3395.68,-4917.11,-3813.92,-4399.37,-3599.71,-3669.94,-3324.72,-4147.06,-3525.18,-4627.73,-3931.58,-5516.7,-4321.22,
3900,-1387.53,-875.965,-830.247,-375.424,-1116.54,-713.462,-839.882,-501.416,-1155.39,-893.757,-1356.29,-954.094,-2935.97,-2441.39,-3253.14,-2910.54,-3121.83,-2728.12,-2839.64,-2379.78,-3334.28,-2856.89,-3360.02,-3322.38,-3355.4,-3313.86,-3509.92,-3414.22,-2620.02,-2016.99,-3382.86,-2959.69,-2617.72,-2350.18,-2422.02,-2014.62,-1617.12,-1241.67,-1651.4,-1405.65,-1474.38,-1137.16,-1989.3,-1695.23,-2189.29,-1798.35,-1922.29,-1497.78,-6245.35,-6005.66,-7116.64,-6239.95,-8177.75,-6924,-6440.77,-4377.03,-10860.3,-7524.96,-5781.92,-4375.36,-14342.6,-11294.2,-15376.7,-13220.1,-11810.9,-9173.58,-12168.9,-10447.1,-12374.4,-10424.8,-4298.06,-3413.75,-4920.97,-3886.56,-4426.81,-3487.22,-3657.05,-3324.72,-4147.06,-3524.95,-4655.51,-3934.76,-5516.7,-4307.08,
4000,-1411.57,-862.516,-826.158,-375.424,-1116.54,-718.516,-842.223,-501.416,-1160.14,-881.334,-1360.16,-957.968,-2935.97,-2441.39,-3252.84,-2908.27,-3096.17,-2728.12,-2839.64,-2379.78,-3324.15,-2856.89,-3357.81,-3332.67,-3358.27,-3322.05,-3523.58,-3415.22,-2586.32,-2070.75,-3385.19,-2962.81,-2584.39,-2342.33,-2419.45,-2014.62,-1611.91,-1241.67,-1651.4,-1401.74,-1476.24,-1129.17,-1987.59,-1726.59,-2183.27,-1803.57,-1926.61,-1510.7,-6228.66,-5995.15,-7088.52,-6272.73,-8200.07,-6917.41,-6460.5,-4416.67,-10841,-7524.96,-5781.92,-4393.5,-14342.6,-11294.2,-15133.9,-13233.1,-11877.8,-9244.27,-12179.2,-10424.4,-12374.4,-10483.4,-4288.32,-3317.84,-4961.76,-3790.93,-4380.11,-3586.51,-3660.38,-3315.53,-4141.23,-3524.95,-4655.51,-3937.73,-5516.7,-4295.5,
4100,-1400.37,-869.614,-811.384,-383.526,-1117.61,-705.146,-842.223,-504.11,-1156.79,-878.4,-1358.38,-958.13,-2935.97,-2448.64,-3235.22,-2911.16,-3107.14,-2723.71,-2839.64,-2379.78,-3324.15,-2832.67,-3356.93,-3338.27,-3358.27,-3322.05,-3523.58,-3407.23,-2605.61,-2086.73,-3396.88,-2966.84,-2589.33,-2406.99,-2411.18,-2014.62,-1578.92,-1234.55,-1661.42,-1412.6,-1476.24,-1113.71,-2004.35,-1715.75,-2179.28,-1803.57,-1910.2,-1510.61,-6203.79,-5982.36,-7141.79,-6135.5,-8121.17,-6917.41,-6527.63,-4400.64,-10826.8,-7524.96,-5782.98,-4389.88,-14342.6,-11306.5,-15111,-13521.5,-11856.1,-8922.81,-12179.2,-10442.9,-12387.9,-10483.4,-4339.74,-3302.78,-4935.64,-3776.88,-4354,-3678.15,-3650.01,-3278.9,-4190.8,-3524.95,-4642.05,-3920.89,-5516.7,-4275.46,
4200,-1382.66,-861.83,-801.293,-383.526,-1090.15,-702.209,-845.275,-504.11,-1155.63,-878.4,-1352.17,-957.949,-2930.96,-2447.9,-3235.22,-2911.16,-3098.43,-2727.62,-2852.55,-2383.21,-3316.67,-2837.78,-3356.93,-3320.48,-3358.27,-3319.84,-3532.4,-3449.71,-2605.61,-2086.73,-3385.9,-2966.84,-2647.52,-2386.72,-2422.52,-2014.03,-1580.27,-1236.68,-1664.66,-1417.67,-1497.3,-1186.37,-1996.79,-1665.5,-2167.74,-1805.1,-1898.35,-1510.61,-6233.24,-6045.97,-7123.55,-6181.11,-8160.41,-6917.41,-6461.97,-4416.83,-10845.1,-7524.96,-5783.33,-4387.76,-14342.6,-11229.7,-15116.5,-13389.8,-11857.8,-8732.31,-12211.7,-10442.8,-12387.9,-10455.4,-4196.5,-3370,-5058.23,-3781.25,-4334.44,-3639.45,-3650.01,-3270.54,-4215.58,-3535.31,-4629.34,-3920.89,-5516.7,-4287.17,
4300,-1382.66,-861.83,-816.558,-380.604,-1090.15,-702.209,-841.758,-504.11,-1180.51,-877.154,-1353.41,-957.687,-2930.96,-2454.56,-3235.74,-2913.34,-3099.81,-2718.59,-2854.11,-2383.21,-3316.67,-2841.41,-3361.05,-3325.68,-3360.08,-3272.84,-3520.48,-3405.11,-2616.62,-2105.03,-3385.9,-2966.84,-2552.09,-2387.67,-2420.72,-2052.39,-1576.93,-1249.27,-1664.66,-1411.56,-1497.3,-1186.37,-1996.79,-1649.49,-2179.26,-1813.57,-1898.35,-1510.61,-6255.67,-6045.97,-7070.67,-6256.23,-8055.31,-6930.21,-6478.5,-4413.95,-10845.1,-7529.76,-5783.33,-4367.76,-14342.6,-11229.7,-15109.8,-13201.2,-11711.6,-9132.74,-12211.7,-10474.8,-12377.8,-10455.4,-4187.07,-3354.14,-4987.94,-3722.73,-4465.57,-3533.91,-3656.65,-3305.91,-4177.64,-3535.31,-4647.64,-3887.51,-5516.7,-4283.96,
4400,-1363.82,-838.902,-805.552,-346.288,-1063.34,-701.429,-833.517,-497.515,-1151.5,-886.672,-1341.56,-957.687,-2927.95,-2452.23,-3273.12,-2957.43,-3095.5,-2722.47,-2863.68,-2383.06,-3316.67,-2841.41,-3361.38,-3316.41,-3360.08,-3288.77,-3511.91,-3408.91,-2600.48,-2093.42,-3380.44,-2963.08,-2543.08,-2430.59,-2404.72,-2052.39,-1583.27,-1249.27,-1668.3,-1411.56,-1504.98,-1195.52,-2000.79,-1663.31,-2178.13,-1813.57,-1898.24,-1513.55,-6244.71,-6026.91,-7082.68,-6256.23,-8098.53,-6930.21,-6479.02,-4346.71,-10820.6,-7481.82,-5783.33,-4351.45,-14342.6,-11259.3,-15115.2,-13202.4,-11720.2,-9132.74,-12213.3,-10474.8,-12377.8,-10453,-4196.01,-3376.36,-4900.68,-3732.3,-4478.37,-3636.68,-3685.74,-3247.36,-4175.5,-3546.01,-4687.89,-3915.44,-5556.14,-4283.96,
4500,-1370.78,-863.836,-800.601,-341.48,-1046.02,-701.429,-833.517,-497.515,-1163.83,-886.672,-1342.57,-957.687,-2927.95,-2493.76,-3278.14,-2957.43,-3095.5,-2752.49,-2877.99,-2375.46,-3327.4,-2875.69,-3361.38,-3316.41,-3360.08,-3297.33,-3538.31,-3393.75,-2635.9,-2093.42,-3377.47,-3018.58,-2543.08,-2446.12,-2404.72,-2036.65,-1583.27,-1249.27,-1661.22,-1406.84,-1501.66,-1187.51,-1994.41,-1665.43,-2177.88,-1806.88,-1895.67,-1515.1,-6242.33,-5970.17,-7097.47,-6206.62,-8065.51,-6930.21,-6468.67,-4436.27,-10866.9,-7471.8,-5844.51,-4354.61,-14342.6,-11268.3,-15460.3,-12969.6,-11742.9,-9189.86,-12213.3,-10474.8,-12388.9,-10460.6,-4235.44,-3381.21,-4894.49,-3769.96,-4445.68,-3609.07,-3681.05,-3236.13,-4176.17,-3549.38,-4670.69,-3918.63,-5556.14,-4283.96,
4600,-1367.34,-847.514,-792.571,-336.695,-1051.04,-701.429,-839.516,-511.223,-1163.83,-886.672,-1334.76,-957.687,-2927.95,-2493.76,-3278.14,-2957.9,-3094.22,-2761.05,-2863.48,-2374.6,-3321.07,-2877.9,-3361.07,-3316.41,-3364.89,-3297.33,-3553.1,-3405.74,-2635.9,-2106.51,-3377.82,-3026.74,-2530.23,-2446.54,-2390.61,-2043.4,-1583.27,-1247.42,-1684.96,-1424.66,-1503.35,-1200.83,-2006.08,-1675.95,-2175.85,-1806.78,-1895.67,-1511.99,-6276.51,-5970.34,-7146.95,-6248.99,-8083.14,-6934.08,-6445.53,-4439,-10872.5,-7500.89,-5838.43,-4378.22,-14361.2,-11320.3,-15162.4,-13092.4,-11760.9,-8919.69,-12233.1,-10475.5,-12434.5,-10427.8,-4180.23,-3331,-4854.21,-3741.68,-4360.8,-3606.14,-3670.54,-3303.82,-4172.9,-3549.38,-4664.33,-3928.53,-5567.03,-4332.73,
4700,-1382.3,-838.311,-794.062,-348.367,-1051.04,-701.429,-839.516,-490.521,-1163.83,-886.672,-1334.76,-940.327,-2927.95,-2493.76,-3278.14,-2947.67,-3079.96,-2770.3,-2849.03,-2374.6,-3288.65,-2877.9,-3361.07,-3316.41,-3364.89,-3297.33,-3558.49,-3425.93,-2615.54,-2103.42,-3393.73,-3042.25,-2532.06,-2460.7,-2385.99,-2043.4,-1583.27,-1247.42,-1686.45,-1418.91,-1503.97,-1200.38,-1997.38,-1697.66,-2174.59,-1806.78,-1905.89,-1476.93,-6381.05,-5955.3,-7284.36,-6200.65,-8083.14,-6887.17,-6513.15,-4388.89,-10872.5,-7407.66,-5832.19,-4383.19,-14410.3,-11284.9,-15073.3,-13488.8,-11720.5,-9158.6,-12233.1,-10439.8,-12434.5,-10390.1,-4344.89,-3359.1,-4862.79,-3898.88,-4365.62,-3604.11,-3680.27,-3315.24,-4155.71,-3549.38,-4631.34,-3917.12,-5542.78,-4320,
4800,-1376.21,-838.311,-795.095,-338.221,-1048.79,-701.429,-839.516,-490.521,-1157.43,-886.672,-1333.7,-940.327,-2927.95,-2511.31,-3278.14,-2943.13,-3093.63,-2747.21,-2870.77,-2378.52,-3288.65,-2877.9,-3364.18,-3320.14,-3364.89,-3297.33,-3536.75,-3412.91,-2616.27,-2103.42,-3393.73,-3018.64,-2529.11,-2435.52,-2381.94,-2052.51,-1568.77,-1259.32,-1667.48,-1420.84,-1495.25,-1197,-1997.38,-1697.66,-2174.59,-1803.23,-1915.18,-1476.93,-6315.08,-5960.14,-7129.44,-6225.68,-8081.9,-6887.17,-6500.1,-4388.89,-10872.5,-7432.31,-5830.48,-4383.51,-14411.6,-11206.1,-15317.8,-13541.5,-11672.2,-9164.75,-12243.9,-10425.6,-12432.9,-10470.7,-4335.76,-3360.07,-4879.22,-3816.22,-4347.68,-3600.29,-3671.07,-3315.24,-4162.23,-3555.3,-4639.43,-3917.12,-5524.8,-4306.54,
4900,-1363.31,-833.11,-786.545,-346.995,-1042.03,-699.973,-833.885,-492.305,-1157.43,-880.314,-1333.7,-926.479,-2927.95,-2511.31,-3274.22,-2947.57,-3102.02,-2747.21,-2870.77,-2378.52,-3287.32,-2877.9,-3367.7,-3336.19,-3359.02,-3306.39,-3559.61,-3334.64,-2605.66,-2103.42,-3382.32,-3022.96,-2524.37,-2443.23,-2379.34,-2055.06,-1568.77,-1249,-1665.19,-1370.03,-1498.06,-1189.38,-2023.58,-1710.77,-2174.59,-1786.37,-1919.98,-1487.3,-6168.57,-6040.73,-7151.1,-6070.91,-8006.52,-6900.83,-6557.81,-4424.48,-10874,-7413.14,-5801.07,-4409.83,-14348.1,-11277.4,-15150.1,-13203,-11722,-9116.89,-12211.2,-10434.2,-12405.5,-10455.4,-4274.18,-3360.07,-4926.43,-3843.38,-4453.61,-3574.53,-3674.85,-3327.22,-4154.75,-3555.3,-4638.75,-3922.32,-5524.8,-4306.54,
5000,-1361.72,-842.616,-786.545,-364.294,-1036.09,-698.825,-829.272,-487.692,-1157.43,-870.302,-1333.7,-940.356,-2927.95,-2511.31,-3274.22,-2947.57,-3090.91,-2735.57,-2854.87,-2378.52,-3269.82,-2877.9,-3367.7,-3336.19,-3359.02,-3281.66,-3558.53,-3331.77,-2645.88,-2071.18,-3375.21,-3017.55,-2524.37,-2417.67,-2377.44,-2050.51,-1569.98,-1249,-1648.98,-1418.3,-1493.3,-1189.38,-2066.82,-1710.92,-2174.23,-1786.37,-1935.19,-1475.82,-6121.02,-6047.85,-7102.58,-6166.32,-8006.52,-6900.83,-6488,-4424.48,-10834.9,-7452.53,-5790.64,-4361.83,-14351.3,-11280,-15208,-13310.4,-11777.2,-9225.1,-12206.3,-10436.1,-12405.5,-10496.4,-4361.82,-3360.07,-4940.5,-3818.14,-4638.36,-3662.84,-3687.58,-3327.22,-4154.75,-3555.3,-4625.65,-3925.65,-5507.13,-4306.54,
5100,-1384.56,-850.215,-786.545,-364.294,-1036.09,-698.825,-829.272,-478.635,-1148.89,-866.494,-1330.12,-937.595,-2927.95,-2501.5,-3250.85,-2947.57,-3091.21,-2754.95,-2849.15,-2378.52,-3240.6,-2877.9,-3363.59,-3324.58,-3359.02,-3286.93,-3539.04,-3359.62,-2613.23,-2086.9,-3369.32,-3014.8,-2525.18,-2427.17,-2375.51,-2049.74,-1569.98,-1249,-1648.68,-1388.25,-1493.3,-1185.2,-2061.09,-1682.91,-2180.43,-1792.57,-1937.02,-1487.26,-6118.6,-6051.82,-7168.85,-6243.9,-8006.52,-6900.83,-6532.27,-4391.88,-10928.4,-7473.35,-5796.44,-4423.1,-14454.3,-11280,-15144.1,-13385.3,-11764,-9172.46,-12197.1,-10436.1,-12405.5,-10511.2,-4258.01,-3235.22,-5053.26,-3865.7,-4360.86,-3669.96,-3678.85,-3327.22,-4174.45,-3517.22,-4622.3,-3911.55,-5507.13,-4306.54,
5200,-1370.81,-844.18,-793.221,-346.912,-1036.43,-698.825,-824.771,-478.635,-1135.99,-855.288,-1330.12,-912.917,-2927.95,-2501.5,-3243.9,-2947.57,-3111.86,-2746,-2849.15,-2378.52,-3222.64,-2875.97,-3360.06,-3326.94,-3357.97,-3286.23,-3663.99,-3342.95,-2653.45,-2093.3,-3369.32,-2997.77,-2524.34,-2424.92,-2394.24,-2051.97,-1574.98,-1234.01,-1648.68,-1377.17,-1494.07,-1178.8,-2058.66,-1728.69,-2183.87,-1792.6,-1940.15,-1487.28,-6251.92,-6022.65,-7112.67,-6215.02,-8006.52,-6900.83,-6487.76,-4292.98,-10882.8,-7473.35,-5824.07,-4401.05,-14305.8,-11242.1,-15414.9,-13427.5,-11891.3,-9191.82,-12190,-10436.1,-12404.9,-10511.2,-4333.17,-3376.45,-4913.18,-3865.7,-4496.78,-3611.57,-3674.66,-3323.77,-4174.45,-3507.09,-4635.97,-3911.55,-5583.59,-4306.89,
5300,-1352.82,-823.484,-809.17,-366.982,-1028.88,-705.926,-824.771,-489.347,-1135.54,-855.288,-1331.11,-912.917,-2932.2,-2501.5,-3243.9,-2936.19,-3111.86,-2746,-2849.15,-2373.1,-3222.64,-2875.97,-3357,-3340.73,-3357.97,-3274.14,-3575.48,-3321.37,-2627.59,-2093.3,-3371.23,-2997.77,-2514.22,-2442.81,-2394.18,-2047.53,-1574.98,-1228.45,-1648.97,-1375.53,-1494.07,-1178.8,-2024.7,-1724.9,-2186.05,-1792.6,-1945.35,-1471.87,-6321.01,-5915.51,-7107.85,-6266.17,-8041.86,-6900.83,-6529,-4343.27,-10873.6,-7444.88,-5825.55,-4427.15,-14305.8,-11266,-15375.8,-13283.9,-11894.3,-9193.91,-12181.6,-10452.7,-12408.1,-10514.4,-4333.17,-3376.45,-4912.07,-3815.25,-4368.27,-3590.22,-3682.39,-3325.74,-4177.57,-3496.24,-4630.19,-3863.5,-5583.59,-4306.89,
