"Pass","Start B2","End B2","Start B6","End B6","Start B4","End B4","Start B5","End B5","Start B3","End B3","Start B1","End B1","Start C12","End C12","Start C9","End C9","Start C11","End C11","Start C13","End C13","Start C10","End C10","Start C234","End C234","Start C56","End C56","Start C1","End C1","Start K1","End K1","Start C78","End C78","Start C14","End C14","Start K2","End K2","Start K7","End K7","Start K6","End K6","Start K8","End K8","Start K4","End K4","Start K3","End K3","Start K5","End K5","Start S6","End S6","Start S5","End S5","Start S4","End S4","Start S7","End S7","Start S3","End S3","Start S8","End S8","Start S1.1","End S1.1","Start S0","End S0","Start S2.2","End S2.2","Start S2.1","End S2.1","Start S1.2","End S1.2","Start Z6","End Z6","Start Z2","End Z2","Start Z4","End Z4","Start Z7","End Z7","Start Z5","End Z5","Start Z3","End Z3","Start Z1","End Z1",
2700,-1199.88,-970.304,-736.019,-520.259,-976.609,-760.198,-792.583,-746.903,-1102.84,-910.729,-1301.17,-1078.78,-2885.83,-2760.75,-3071.53,-2995.38,-3034.57,-2833.61,-2563.78,-2463.17,-3087.57,-2918.53,-3341.29,-3337.73,-3218.69,-3205.8,-3487.74,-3411.09,-2543.15,-2180.27,-3336.95,-3128.76,-2554.47,-2473.15,-2228.86,-2105.06,-1554.27,-1387.33,-1673.86,-1440.32,-1416.95,-1283.1,-2065.82,-1756.04,-2121.72,-1853.35,-1809.33,-1574.33,-6179.81,-6042.59,-6840.44,-6181.79,-7927.15,-7095.25,-6323.14,-5771.28,-9468.15,-8343.79,-5695.66,-5035.71,-13659.2,-12356,-14872.3,-13490.1,-10835.8,-9241.42,-11225.8,-10649.8,-12055.8,-11143.4,-3880.49,-3381.71,-4836.88,-4207.55,-4156.18,-3844.36,-3592.08,-3463.45,-3959.74,-3641.91,-4345.33,-4045.68,-5342.5,-4765.22,
2800,-1243.1,-933.991,-727.332,-487.86,-939.841,-760.198,-799.719,-746.691,-1104.15,-922.927,-1297.23,-1105.79,-2885.83,-2760.69,-3076.72,-2982.21,-3056.84,-2864.89,-2563.78,-2461.82,-3061.79,-2929.44,-3341.29,-3337.73,-3218.69,-3206.07,-3490.96,-3414.01,-2560.13,-2218.85,-3283.66,-3063.94,-2676,-2400.39,-2252.8,-2134.68,-1548.19,-1360.92,-1658.33,-1433.35,-1445.85,-1242.09,-1973.32,-1808.47,-2063.25,-1873.41,-1794.2,-1611.8,-6218.18,-6059,-6883.65,-6337.5,-7865.04,-7095.25,-6227.25,-5667.97,-9525.78,-8445.69,-5675.46,-4980.83,-13835.2,-12532.5,-14610.4,-13736.1,-11041.3,-9292.47,-11231.3,-10649.8,-12005.2,-11131.1,-3890.24,-3455.27,-4738.84,-4165.6,-4298.59,-3652.5,-3625.93,-3530.39,-4029.52,-3631.52,-4371.56,-4081.04,-5342.5,-4765.22,
2900,-1262.05,-983.532,-770.816,-515.33,-939.841,-771.922,-799.719,-737.414,-1093.06,-975.687,-1283.65,-1085.87,-2885.83,-2762.53,-3076.72,-2982.21,-3109.69,-2824.84,-2563.78,-2459.08,-3043.59,-2925.74,-3349.14,-3344.72,-3218.28,-3200.42,-3598.93,-3406.26,-2555.61,-2237.23,-3297.87,-3041.67,-2524.9,-2435.66,-2267.55,-2133.75,-1540.97,-1365.73,-1625.67,-1452.62,-1429.7,-1269.48,-1935.54,-1727.62,-2134.04,-1893.02,-1800.04,-1576.02,-6237.55,-6066.15,-6810.82,-6346.63,-7894.83,-7095.25,-6283.89,-5571.36,-9351.72,-8426.25,-5683.88,-4935.38,-13884.5,-12328,-14486.3,-13252.5,-10597.1,-9130.86,-11178.1,-10649.8,-12040.1,-11130.7,-3909.25,-3569.76,-4780.86,-4237.16,-4122.41,-3723.07,-3637.74,-3460.91,-3961.23,-3631.73,-4373.71,-4082.07,-5413.81,-4755.75,
3000,-1238.79,-970.512,-703.341,-491.888,-912.386,-748.429,-791.073,-719.439,-1075.38,-915.638,-1276.87,-1097.25,-2874.81,-2789.06,-3094.11,-3002,-3072.1,-2790.85,-2625.45,-2459.08,-3079.37,-2924.86,-3210.87,-3186.31,-3269.88,-3124.92,-3503.25,-3312.8,-2544.48,-2230.4,-3233.53,-2969.4,-2498.98,-2456.56,-2247.23,-2120.01,-1569.61,-1340.03,-1650.5,-1495.8,-1430.58,-1228.47,-1945.03,-1780.22,-2107.91,-1846.01,-1810.87,-1619.95,-6139.93,-6005.95,-6837.92,-6305.31,-7958.62,-7142.45,-6225.55,-5685.35,-9428.22,-8449.04,-5688.4,-5026,-13690.5,-12320.3,-14604.2,-13710.8,-10864.4,-9538.04,-11283.4,-10643.7,-12037.8,-11126,-3952.63,-3518.7,-4709.39,-4092.74,-4330.22,-3814.05,-3624.78,-3460.93,-3971.37,-3664.55,-4353.33,-4046.5,-5389.95,-4828.99,
3100,-1254.26,-999.983,-699.787,-471.584,-922.544,-748.429,-788.234,-725.897,-1060.33,-901.966,-1274.94,-1083.82,-2874.81,-2786.27,-3098.51,-3002.26,-3039.32,-2792.44,-2590.17,-2461.03,-3071.03,-2922.17,-3150.92,-3126.36,-3221.35,-3173.86,-3498.84,-3370.88,-2590.35,-2247.18,-3301.82,-2961.63,-2527.92,-2437.04,-2247.23,-2144.59,-1585.73,-1322.85,-1612.86,-1465.78,-1435.25,-1262.6,-1935.66,-1832.51,-2095.32,-1865.08,-1801.79,-1569.22,-6233.4,-6042.72,-6924.68,-6085.95,-7958.26,-7033.8,-6151.58,-5638.22,-9428.22,-8389.01,-5711.55,-4961.68,-13615.7,-12360.9,-14651.5,-13444.5,-10863.9,-9412,-11283.4,-10643.7,-12015.9,-11130.4,-3957.23,-3578.44,-4765.51,-4181.12,-4295.97,-3678.25,-3652.04,-3505.36,-3986.73,-3643.32,-4327.63,-4035.39,-5310.32,-4697.15,
3200,-1256.57,-964.533,-724.969,-513.739,-944.16,-732.657,-799.544,-742.649,-1061.39,-863.429,-1271.33,-1071.45,-2874.81,-2786.27,-3084.98,-3011.02,-3047.42,-2824.26,-2599.37,-2483.89,-3054.68,-2922.17,-3147.59,-3129.66,-3212.76,-3174.12,-3506.56,-3398.55,-2558.42,-2273.3,-3326.48,-3003.35,-2552.28,-2457.03,-2245.66,-2127.15,-1585.73,-1369.41,-1663.82,-1433.34,-1410.24,-1199.23,-1908.96,-1824.18,-2126.55,-1895.18,-1784.09,-1583.39,-6204.54,-6025.45,-6872.08,-6206.28,-7805.87,-7115.57,-6196.2,-5680.63,-9487.41,-8466.51,-5673.61,-5056.18,-13584.1,-12260,-14765.6,-13420.7,-10933.7,-9472.56,-11208.3,-10639.9,-12008.9,-11132.6,-3922.19,-3366.35,-4741.97,-4048.91,-4266.48,-3793.33,-3640.33,-3491.69,-4000.87,-3584.63,-4368.73,-4072.92,-5306.49,-4666.78,
3300,-1322.75,-991.766,-736.719,-500.499,-944.16,-771.614,-794.659,-740.385,-1061.39,-888.082,-1271.33,-1092.91,-2874.81,-2782.48,-3102.84,-2986.24,-3024.64,-2829.59,-2587.86,-2488.8,-3054.68,-2921.95,-3147.59,-3143.09,-3212.76,-3179.92,-3512.95,-3466.12,-2582.61,-2234.8,-3249.68,-3047.07,-2633.92,-2457.82,-2260.01,-2134.54,-1571.33,-1367.34,-1632.4,-1486.68,-1452.51,-1310.85,-1988.81,-1824.18,-2109.58,-1865.74,-1810.46,-1602.06,-6210.55,-6047.07,-6715.21,-6266.78,-8013.22,-6977.57,-6221.87,-5578.39,-9542.28,-8356.85,-5587.3,-4972.84,-13522.5,-12246.1,-14646.1,-13043.6,-11205.9,-9220.48,-11191.8,-10574.5,-12058.6,-11102.3,-3863.17,-3444.01,-4770.49,-3998.87,-4131.1,-3634.74,-3646.54,-3449.11,-3953.93,-3595.9,-4404.96,-4068.04,-5288.83,-4666.78,
3400,-1219.68,-991.766,-717.456,-453.091,-944.16,-771.614,-799.597,-740.385,-1077.45,-940.916,-1273.23,-1053.43,-2874.81,-2782.48,-3097.27,-2986.24,-3069.46,-2695.44,-2587.86,-2477.3,-3054.68,-2938.93,-3147.59,-3143.09,-3212.76,-3200.96,-3528.32,-3431.85,-2612.82,-2284.24,-3255.9,-2956.5,-2574.3,-2457.23,-2270.85,-2118.91,-1571.33,-1359.91,-1635.26,-1449.82,-1407.62,-1242.64,-1999.45,-1818.25,-2112.82,-1889.43,-1817.5,-1600.97,-6199.16,-6042.07,-6914.05,-6336.81,-8023.81,-7225.04,-6210.96,-5666.3,-9437.91,-8343.31,-5662.92,-4972.84,-13785.8,-12248.2,-14541.8,-13718.3,-10769.7,-9498.53,-11168,-10571.6,-12117,-11083.2,-3932.51,-3516.71,-4732.27,-4225.61,-4185.24,-3787.13,-3637.38,-3492.75,-4032.92,-3578.73,-4389.18,-4021.1,-5288.83,-4693.92,
3500,-1287.36,-948.911,-759.529,-497.28,-944.16,-771.614,-790.104,-740.385,-1071.55,-889.693,-1273.23,-1091.67,-2885.24,-2770.02,-3091.06,-2989.04,-3041.05,-2791.35,-2576.06,-2474.95,-3051.44,-2933.85,-3147.59,-3143.09,-3212.76,-3200.96,-3522.33,-3440.01,-2559.48,-2188.74,-3337.97,-3047.56,-2595.44,-2424.23,-2253.62,-2143,-1548.96,-1326.04,-1657.03,-1471.65,-1480.37,-1293.18,-1937.28,-1792.42,-2123.63,-1846.33,-1804.5,-1620.64,-6215.9,-6035.45,-6885.47,-6345.77,-8073.28,-7227.17,-6201.01,-5578.02,-9437.91,-8416.34,-5634.46,-4988.56,-13717.3,-12410.1,-14578.4,-12672.3,-10693.3,-9408.09,-11136.2,-10694,-12000.4,-11049,-3926.03,-3459.94,-4815.51,-4179.98,-4183.77,-3746.58,-3611.48,-3508.55,-3915.77,-3574.14,-4401.19,-4042.36,-5318.18,-4720.36,
3600,-1212.61,-946.67,-734.751,-494.647,-944.16,-778.261,-800.526,-740.385,-1122.46,-918.8,-1277.05,-1079.47,-2885.24,-2775.37,-3091.06,-2989.04,-3032.57,-2763.42,-2582.48,-2474.95,-3051.44,-2933.85,-3348.06,-3343.56,-3211.44,-3197.98,-3504.09,-3458.27,-2531.05,-2279.01,-3391.17,-3082.75,-2636.21,-2456.35,-2253.62,-2132.99,-1552.07,-1367.78,-1617.02,-1420.79,-1435.23,-1234.78,-1972.47,-1742.74,-2168.15,-1889.5,-1807.93,-1579.12,-6137.1,-6009.31,-6923.07,-6295.44,-7812,-7046.35,-6262.42,-5686.58,-9362.57,-8360.45,-5589.2,-4985.05,-13961.7,-12522.4,-14736,-13444.3,-11068.7,-9477.37,-11208.3,-10694,-11984.1,-11163.4,-3904.85,-3462.66,-4800.39,-4235.02,-4104.21,-3774.42,-3657.89,-3513.66,-3955.75,-3594.14,-4376.75,-4082.7,-5318.18,-4760.42,
3700,-1226.93,-1002.82,-737.48,-490.818,-955.837,-778.261,-789.562,-738.596,-1122.46,-955.976,-1286.51,-1090.82,-2877.82,-2784.8,-3091.06,-2989.04,-3030.64,-2805.48,-2588.5,-2451.2,-3072.56,-2933.85,-3348.06,-3343.56,-3238.8,-3161.1,-3511.06,-3447.76,-2611,-2252.58,-3259.53,-3039.99,-2590.19,-2452.83,-2248.21,-2125.03,-1535.86,-1380.31,-1613.35,-1451.9,-1429.9,-1263.2,-1952.01,-1753.22,-2120.17,-1890.49,-1826.56,-1557.87,-6228.89,-6016.27,-6871.74,-6357.7,-7812,-7116.31,-6269.33,-5660.66,-9318.81,-8323.87,-5637,-5013.46,-13950.2,-12458.1,-15111.1,-13889.4,-10629.4,-9361.05,-11139.2,-10576.5,-12009.5,-11101.7,-3903.53,-3504.11,-4717.24,-4132.04,-4120.68,-3669.97,-3594.88,-3481.83,-3996.4,-3622.22,-4361.2,-4106.18,-5386.07,-4752.22,
3800,-1228.52,-966.975,-722.123,-482.345,-955.837,-778.261,-789.562,-738.596,-1087.62,-894.866,-1286.51,-1087.57,-2877.82,-2781.18,-3106.24,-2994.68,-3042.06,-2798.83,-2588.5,-2468.59,-3072.56,-2933.85,-3351.15,-3343.56,-3213.82,-3193.27,-3450.38,-3340.2,-2554.67,-2186.47,-3314.9,-3060.04,-2587.4,-2477.58,-2248.5,-2107.52,-1518.68,-1343.06,-1624.14,-1485.5,-1435.7,-1277.42,-1952.01,-1804.7,-2093.68,-1841.22,-1797.42,-1603.82,-6219.66,-6068.93,-7087.64,-6354.91,-7890.52,-7217.65,-6253.94,-5772.47,-9375.42,-8360.79,-5693.08,-5057.34,-13982.5,-12520.9,-14542.6,-13093.4,-11036.8,-9439.74,-11149.9,-10650.6,-11947.1,-11064.4,-3946.33,-3392.03,-4757.54,-4244.41,-4111.46,-3805.41,-3618.31,-3445.13,-3938.11,-3593.51,-4407.1,-4107.79,-5386.07,-4752.22,
3900,-1217.6,-959.038,-748.338,-488.76,-972.115,-778.261,-791.311,-736.899,-1094.83,-907.531,-1281.17,-1087.88,-2874.09,-2781.18,-3091.08,-2996.13,-3017.07,-2796.99,-2596.4,-2471.75,-3043.84,-2926.96,-3351.4,-3343.56,-3220.2,-3181.76,-3540.57,-3410.17,-2624.09,-2261.79,-3329.46,-3043.27,-2538.33,-2465.13,-2254.17,-2128.82,-1530.06,-1378.2,-1655.94,-1476.21,-1428.06,-1277.42,-1943.83,-1727.14,-2123.52,-1870.08,-1793.81,-1579.98,-6220.36,-6101.08,-6843.49,-6393.66,-7842.21,-7046.77,-6207.02,-5663.06,-9495.59,-8332.59,-5588.44,-5037.1,-13891.4,-12292.3,-14943.8,-13392.5,-10988.5,-9032.34,-11147.5,-10645.6,-12000.4,-11038.8,-4017.24,-3456.1,-4840.31,-4139.87,-4222.62,-3887.29,-3648.1,-3427.48,-4010.39,-3526.76,-4338.11,-4040.34,-5386.07,-4752.22,
4000,-1271.16,-998.182,-770.866,-506.672,-984.216,-780.476,-791.311,-736.899,-1105.15,-934.941,-1275.35,-1092.97,-2871.66,-2778.75,-3087.01,-2992.24,-3031.73,-2761.69,-2601.65,-2481.84,-3043.84,-2922.82,-3351.81,-3343.56,-3220.2,-3198.16,-3481.05,-3451.57,-2638.84,-2301.27,-3354.93,-3065.38,-2575.39,-2465.13,-2266.41,-2131.44,-1562.83,-1362.39,-1649.69,-1468.55,-1428.45,-1297.17,-1940.17,-1773.32,-2115.79,-1876.3,-1770.3,-1566.7,-6251.51,-6114.59,-6866.81,-6376.78,-7835.7,-7069.03,-6277.53,-5683.74,-9490.29,-8451.25,-5538.79,-4943.74,-13895.9,-12415.3,-14581.1,-13393.1,-10737.8,-9320.38,-11233.8,-10645.6,-12081.2,-11054.1,-3915.74,-3385.4,-4733.14,-4139.63,-4260.1,-3871.96,-3660.9,-3500.14,-3957.22,-3571.34,-4427.06,-4025.82,-5386.07,-4752.22,
4100,-1206.72,-898.423,-731.008,-541.615,-984.216,-763.441,-795.873,-739.664,-1117.88,-908.813,-1258.24,-1091.18,-2883.65,-2778.75,-3087.01,-2992.24,-3016.83,-2802.65,-2601.65,-2494.19,-3079.64,-2911.8,-3351.81,-3338.03,-3156.35,-3131.48,-3557.38,-3389.02,-2534.35,-2248.35,-3295.36,-3060.62,-2611.9,-2484.03,-2234.84,-2133.4,-1562.83,-1373.07,-1646.51,-1500.75,-1430.61,-1286.78,-1939.23,-1771.4,-2117.59,-1868.92,-1799.81,-1577.69,-6330.66,-6077.53,-6912.62,-6238.81,-7916.76,-7049.51,-6203.02,-5630.3,-9408.16,-8437.96,-5671.58,-4942.32,-13652.2,-12464.7,-14718.3,-13735.1,-10880.1,-9320.83,-11191.4,-10622.1,-12054.1,-11131.9,-3888.27,-3484.64,-4816.45,-4281.93,-4384.98,-3804.32,-3675.36,-3469.34,-4069.47,-3602.32,-4336.27,-4040.06,-5463.43,-4797.32,
4200,-1259.06,-999.769,-715.226,-484.999,-959.663,-763.441,-803.216,-739.664,-1090.81,-919.596,-1250.63,-1063,-2888.19,-2778.75,-3087.01,-2992.24,-2965.63,-2817.41,-2601.65,-2489.01,-3083.62,-2936.71,-3351.81,-3338.03,-3156.05,-3122.9,-3542.31,-3439.09,-2585.21,-2227.99,-3344.24,-3087.41,-2620.54,-2410.57,-2234.84,-2126.52,-1562.83,-1373.07,-1686.74,-1515.37,-1427.5,-1244.75,-1912.48,-1783.06,-2137.65,-1849.05,-1778.11,-1572.02,-6197.29,-6005.04,-7023.99,-6391,-7890.96,-6948.03,-6245.53,-5728.18,-9404.65,-8382.23,-5715.48,-4979.85,-13633.9,-12191.1,-14757.9,-13244.2,-10642.9,-9223.91,-11172.5,-10536.2,-12033.4,-11055.9,-4109.75,-3515.65,-4684.44,-4175.19,-4143.97,-3638.06,-3600.82,-3473.63,-4020.7,-3643.14,-4351.72,-4052.36,-5326.52,-4797.32,
4300,-1270.07,-986.319,-674.941,-473.911,-959.663,-775.615,-791.268,-739.664,-1095,-919.596,-1282.83,-1091.62,-2891.28,-2797.79,-3074.64,-2986.33,-3006.67,-2814.41,-2595.91,-2492.77,-3050.34,-2907.77,-3350.7,-3336.92,-3206.46,-3156.47,-3511.36,-3391.37,-2526.2,-2201.77,-3312.33,-3036.9,-2530.34,-2454.35,-2254.97,-2120.89,-1566.88,-1347.48,-1661.86,-1504.72,-1432.42,-1281.08,-1893.78,-1740.67,-2063.41,-1855.83,-1811.25,-1598.91,-6171.46,-6042.63,-6948.77,-6252.63,-7829.9,-7107.01,-6202.93,-5615.89,-9382.88,-8360.75,-5690.34,-5050.47,-13612.1,-12191.1,-14624.9,-13393,-11069,-9408.28,-11208.3,-10603.1,-12107.6,-11121.3,-3923.95,-3513.13,-4695.77,-4171.45,-4151.49,-3757.22,-3595.68,-3434.14,-4001.17,-3656.52,-4363.51,-4055.57,-5326.52,-4797.32,
4400,-1221.11,-921.61,-719.969,-462.432,-973.265,-798.357,-797.82,-730.647,-1083.6,-941.85,-1269.18,-1091.62,-2891.28,-2797.79,-3092.56,-3006.82,-3013.65,-2795.79,-2595.91,-2488.06,-3083.13,-2939.76,-3350.7,-3337.17,-3199.69,-3148.69,-3480.24,-3378.65,-2604.41,-2235.33,-3358.68,-3067.36,-2624.38,-2423.12,-2249.18,-2134.41,-1577.06,-1340.26,-1720.05,-1442.29,-1440.91,-1297.49,-2016.39,-1782.78,-2080.07,-1877.75,-1786.95,-1597.83,-6216.64,-5970.88,-6957.41,-6405.83,-7892.66,-7218.74,-6298.55,-5605.02,-9444.58,-8405.49,-5661.94,-4998.52,-13636.2,-12336.4,-14431.2,-13288.4,-10748.5,-8820.12,-11179.5,-10603.1,-12011.9,-11110.1,-3859.17,-3509.9,-4880.35,-4071.26,-4174.56,-3782.1,-3624.78,-3507.07,-3981.75,-3652.76,-4340.42,-4052.76,-5360.98,-4787.19,
4500,-1228.5,-992.917,-741.316,-504.441,-966.027,-798.357,-797.82,-740.547,-1113.68,-942.304,-1269.18,-1077.99,-2891.28,-2802.56,-3087.29,-3007.72,-3003.55,-2843.56,-2605.72,-2488.06,-3080.6,-2900.37,-3350.31,-3346.88,-3193.37,-3128.74,-3436.57,-3348.11,-2549.57,-2281.44,-3293.22,-3074.8,-2600.41,-2483.49,-2252.82,-2136.31,-1562.47,-1405.34,-1661.28,-1506.4,-1447.52,-1298.65,-1945.61,-1783.16,-2092.45,-1851.95,-1789.83,-1602.09,-6200.45,-5972.98,-6911.42,-6301.9,-7904.77,-7103.46,-6398.59,-5741.09,-9381.05,-8343.97,-5696.24,-5043.73,-13613.8,-12368.8,-14768.1,-13328.5,-10718.4,-9481.31,-11226.1,-10659.6,-12053.1,-11045.7,-3830.13,-3469.39,-4771.76,-4150.13,-4314.15,-3678,-3624.87,-3478.3,-3998.78,-3602.12,-4325.73,-4037.65,-5360.98,-4796.65,
4600,-1244.37,-957.101,-734.721,-461.484,-966.027,-798.357,-794.741,-740.547,-1107.54,-933.145,-1270.41,-1100.9,-2877.29,-2800.31,-3093,-3007.72,-2995.58,-2775.33,-2585.89,-2477.36,-3054.4,-2936.9,-3350.6,-3346.88,-3201.78,-3123.39,-3403.36,-3358.94,-2546.12,-2213.48,-3296.47,-2974.08,-2532.44,-2404.19,-2266.79,-2135.76,-1586.43,-1351.97,-1700.75,-1516.87,-1435.38,-1266.29,-1946.53,-1806.49,-2075.31,-1800.27,-1782.49,-1608.48,-6242.27,-6063.97,-6732.42,-6278.05,-7904.77,-7161.97,-6213,-5603.69,-9381.05,-8450.49,-5614.64,-4985.59,-13835.9,-12382.1,-14510.2,-13208.9,-10668.1,-9427.92,-11226.1,-10688.4,-11930.7,-11079,-3955.8,-3381.65,-4751.82,-4260.99,-4169.02,-3818.93,-3615.84,-3478.3,-3982.58,-3649.2,-4320,-4025.63,-5235.21,-4674.7,
4700,-1224,-981.84,-764.9,-480.175,-966.027,-795.416,-794.741,-738.951,-1154.98,-905.115,-1292.15,-1064.89,-2877.29,-2804.74,-3093,-3002.33,-3076.91,-2774.09,-2584.3,-2479.37,-3054.4,-2936.9,-3349.52,-3346.88,-3171.13,-3126.77,-3541.15,-3484.03,-2527.6,-2171.88,-3257.42,-3018.64,-2555.85,-2408.07,-2251.87,-2118.95,-1572.33,-1351.54,-1661.5,-1512.89,-1476.53,-1257.63,-1939.65,-1755.2,-2095.61,-1881.32,-1806.44,-1633.9,-6186.54,-6056.07,-6831.19,-6357.23,-7904.01,-7164.93,-6229.65,-5674.76,-9381.05,-8441.03,-5614.59,-5025.11,-13760.1,-12491.8,-14696.6,-13125.4,-10852.6,-9145.79,-11202,-10662.3,-12038.2,-11194.5,-3968.27,-3439.35,-4746.54,-4183.67,-4145.96,-3754.49,-3640.99,-3473.32,-3977.81,-3625.72,-4413.85,-4001.23,-5344.46,-4674.7,
4800,-1224,-979.309,-790.907,-528.006,-961.347,-794.452,-794.741,-747.386,-1094.29,-940.795,-1264.43,-1082.65,-2877.29,-2804.74,-3085.62,-2996.9,-3036.77,-2833.02,-2586.56,-2464.16,-3079.53,-2906.06,-3349.52,-3346.88,-3214.43,-3143.84,-3530.24,-3482.48,-2519.25,-2133.04,-3373.65,-3062.81,-2615.28,-2422.96,-2255.22,-2091.36,-1550.31,-1373.8,-1664.98,-1500.18,-1464.58,-1277.57,-1956.51,-1808.66,-2089.01,-1855.62,-1805,-1566.77,-6171.96,-6047.57,-6885.89,-6389.36,-7867.54,-7179.86,-6344.43,-5599.92,-9430.5,-8392.05,-5606.43,-4974.89,-13657.3,-12301.6,-14565.4,-13628,-10783.8,-9415.74,-11109.4,-10631,-12009,-11169,-3972.09,-3560.38,-4624.17,-3967.91,-4101.22,-3667.64,-3648.93,-3472.16,-3946.44,-3611.01,-4370.34,-4015.31,-5358.21,-4784.36,
4900,-1270.69,-978.174,-734.628,-486.949,-969.871,-794.452,-794.741,-744.748,-1093.83,-941.336,-1317.81,-1082.65,-2875.31,-2804.74,-3098.15,-3001.96,-3022.81,-2758.98,-2585.38,-2466.69,-3068.82,-2906.06,-3349.52,-3346.88,-3143.59,-3132.95,-3504.43,-3480,-2569.35,-2262.06,-3301.69,-3065.73,-2598.82,-2418.37,-2249.05,-2127.11,-1550.31,-1342.64,-1637.61,-1478.56,-1462.08,-1256.72,-1989.81,-1780.74,-2110.24,-1873.73,-1789.57,-1618.02,-6204.13,-6019.63,-7056.67,-6447.72,-7835.19,-7082.33,-6205.28,-5604.69,-9412.75,-8439.61,-5630.61,-4945.96,-13667.9,-12115.1,-14762.7,-13478.7,-11055.7,-9355.96,-11186,-10631,-11949.6,-10976,-3926.46,-3450.67,-4670.34,-4027.71,-4176.73,-3831.22,-3687.52,-3466.24,-3946.54,-3625.03,-4403.67,-4071.05,-5358.21,-4718.67,
5000,-1279.18,-1001.32,-717.996,-506.474,-969.871,-755.47,-794.741,-747.074,-1082.16,-912.889,-1275.33,-1083.71,-2885.02,-2802.31,-3077.52,-2997.89,-3083.02,-2788.18,-2617.33,-2466.69,-3099.32,-2955.63,-3349.52,-3346.88,-3144.94,-3134.02,-3515.5,-3487.83,-2586.22,-2220.04,-3244.2,-3014.12,-2564.69,-2469.92,-2254.45,-2127.03,-1553.02,-1348.44,-1647.85,-1475.23,-1452.56,-1275.1,-1958.65,-1757.5,-2094.91,-1878.81,-1816.01,-1612.77,-6229.56,-6168.72,-6818.08,-6280.94,-7826.57,-7061.08,-6231.21,-5714.48,-9438.14,-8402.49,-5627.71,-4989.4,-13904.3,-12466.7,-14606.4,-13034.5,-10794.7,-9388.97,-11217.8,-10709.4,-11982.9,-11001.8,-3875.62,-3519.54,-4815.06,-4240.4,-4212.12,-3712.03,-3629.97,-3483.62,-3999.07,-3615.26,-4332.12,-4103.72,-5358.21,-4771.26,
5100,-1246.5,-985.708,-693.865,-470.474,-960.636,-772.923,-794.741,-750.395,-1138.27,-919.379,-1281.36,-1091.42,-2877.26,-2802.31,-3106.71,-2997.89,-3025.58,-2812.52,-2617.33,-2454.42,-3064.52,-2955.52,-3349.52,-3347.58,-3144.94,-3134.02,-3514.66,-3487.83,-2679.01,-2304.14,-3235.95,-2988.89,-2562.44,-2457.86,-2248.15,-2131.98,-1529.86,-1348.44,-1613.89,-1450.75,-1452.56,-1313.21,-1937.52,-1784.53,-2116.12,-1822.57,-1817.33,-1579.19,-6204,-6152.14,-6855.96,-6301.08,-7820.66,-7171.21,-6250.87,-5722.82,-9376.27,-8318.47,-5692.89,-5004.93,-13713.8,-12389.5,-14662.1,-13687.7,-10795.1,-9304.98,-11217.8,-10697.4,-11913.4,-11005.6,-3892.31,-3443.66,-4885.45,-4180.56,-4238.98,-3801,-3614.09,-3502.38,-3988.83,-3605.15,-4387.28,-4101.07,-5358.21,-4771.26,
5200,-1250.87,-982.741,-717.551,-486.214,-955.505,-736.571,-794.741,-752.478,-1091.7,-911.936,-1281.36,-1059.78,-2877.26,-2801.84,-3112.63,-2993.11,-3059.9,-2824.58,-2617.33,-2454.42,-3086.39,-2913.42,-3206.44,-3204.5,-3334.98,-3324.06,-3531.17,-3403.37,-2566.03,-2274.03,-3270.37,-3022.46,-2562.97,-2469.73,-2249.4,-2131.98,-1538.1,-1329.36,-1676.92,-1520.95,-1432.05,-1319.5,-1954.63,-1755.32,-2099.04,-1881.1,-1784.3,-1556.59,-6298.01,-6035.23,-6972.41,-6137.48,-7820.66,-7098.75,-6241.36,-5686.21,-9376.27,-8353.19,-5614.07,-4935.96,-13437,-12281.6,-14618.3,-13337.6,-10600.4,-9225.52,-11202.1,-10597.8,-12013.4,-11071.5,-4038.28,-3517.96,-4680.2,-3990.21,-4310.86,-3468.52,-3626.37,-3489.11,-3976.85,-3646.24,-4349.5,-4080.89,-5358.21,-4725.85,
5300,-1217.31,-964.876,-763.12,-499.776,-975.064,-785.335,-792.737,-753.74,-1090.79,-885.555,-1278.62,-1087.39,-2876.62,-2801.84,-3107.45,-3005.23,-2986.3,-2806.03,-2617.33,-2448.96,-3093.64,-2945.09,-3206.44,-3204.5,-3343.98,-3324.06,-3485.24,-3339.52,-2533.66,-2241.48,-3340.2,-3035.18,-2575.63,-2373.71,-2246.73,-2131.08,-1545.25,-1329.36,-1652.47,-1502.57,-1435.74,-1257.92,-1996.99,-1789.6,-2101.24,-1883.15,-1788.39,-1609.09,-6133.87,-6057.02,-6944.39,-6260.88,-7861.05,-6967.86,-6339.45,-5761.19,-9360.45,-8387.65,-5672.72,-4976.99,-13911,-12649.1,-14524.8,-13370.8,-10665.5,-9035.2,-11236.6,-10597.8,-12136.2,-11057.5,-3960.59,-3381.49,-4762.27,-4068,-4062.16,-3625.96,-3652.64,-3475,-3994.9,-3612.42,-4350.77,-4031.29,-5358.21,-4737,
