"Pass","Start B2","End B2","Start B6","End B6","Start B4","End B4","Start B5","End B5","Start B3","End B3","Start B1","End B1","Start C12","End C12","Start C9","End C9","Start C11","End C11","Start C13","End C13","Start C10","End C10","Start C234","End C234","Start C56","End C56","Start C1","End C1","Start K1","End K1","Start C78","End C78","Start C14","End C14","Start K2","End K2","Start K7","End K7","Start K6","End K6","Start K8","End K8","Start K4","End K4","Start K3","End K3","Start K5","End K5","Start S6","End S6","Start S5","End S5","Start S4","End S4","Start S7","End S7","Start S3","End S3","Start S8","End S8","Start S1.1","End S1.1","Start S0","End S0","Start S2.2","End S2.2","Start S2.1","End S2.1","Start S1.2","End S1.2","Start Z6","End Z6","Start Z2","End Z2","Start Z4","End Z4","Start Z7","End Z7","Start Z5","End Z5","Start Z3","End Z3","Start Z1","End Z1",
2700,-1235.61,-976.117,-794.342,-494.437,-944.695,-772.451,-809.712,-735.73,-1106.35,-916.317,-1254.52,-1080.83,-2848.95,-2700.95,-3122.12,-2999.7,-3023.24,-2837.94,-2615.45,-2471.3,-3076.03,-2905.61,-3351.34,-3333.3,-3174.95,-3122.07,-3596.85,-3407.23,-2533.14,-2249.67,-3366.39,-3072.64,-2571.43,-2379.97,-2265.61,-2135.97,-1528.46,-1356.11,-1668.24,-1494.69,-1476.12,-1252.91,-1930.06,-1725.45,-2100.4,-1867.96,-1802.07,-1578.32,-6216.68,-6011.65,-6788.28,-6335.73,-7978.14,-7302.65,-6165.85,-5557.67,-9476.3,-8418.36,-5604.75,-5017.14,-13702.1,-12435.1,-14807.5,-12993.4,-10795.7,-9109.48,-11260.9,-10743.4,-12120.7,-11096.6,-4013.81,-3470.68,-4947.12,-4294.27,-4473.96,-3754.93,-3618.62,-3443.12,-4000.36,-3591.62,-4365.87,-4087.05,-5308.38,-4590.61,
2800,-1225.16,-997.093,-740.604,-500.995,-949.788,-759.697,-791.282,-733.774,-1147.34,-917.663,-1279.65,-1067.1,-2850.96,-2720.19,-3129.46,-2999.7,-3010.48,-2771.75,-2614.18,-2471.3,-3082.69,-2932.69,-3355.57,-3334.85,-3237.46,-3190.54,-3478.81,-3407.5,-2543.41,-2154.65,-3268.73,-3004.39,-2513.24,-2459.48,-2274.79,-2107.76,-1528.46,-1347.48,-1679.14,-1438.11,-1455.17,-1203.44,-1912.35,-1766.92,-2106.55,-1911.11,-1781.8,-1611.55,-6204.25,-6066.88,-6999.97,-6325.09,-7904.29,-7042.82,-6217.83,-5618.83,-9427.5,-8406.83,-5631.49,-5029.04,-13748.4,-12461.2,-14547,-13559.5,-10818.8,-9336.35,-11216.3,-10691.6,-11990.3,-11096.6,-3953.25,-3441.12,-4720.62,-4189.72,-4184.11,-3630.09,-3650.04,-3454.81,-3951.84,-3536.04,-4340.91,-4076.81,-5374.05,-4627.03,
2900,-1206.81,-913.252,-730.84,-504.332,-999.957,-737.954,-791.282,-729.218,-1135.62,-955.281,-1282.23,-1077.06,-2889.4,-2741.46,-3129.46,-3006.62,-3004.85,-2824.41,-2595.47,-2474.08,-3082.69,-2932.14,-3356.88,-3342.39,-3239.74,-3172.61,-3566.1,-3390.91,-2543.41,-2272.02,-3326.01,-3119.27,-2513.24,-2424.74,-2298.48,-2100.16,-1528.46,-1366.77,-1699.1,-1505.5,-1485.26,-1262.68,-1947.05,-1726.55,-2067.07,-1862.92,-1789.93,-1561.58,-6243.85,-6081.21,-6976.35,-6316.23,-8102.06,-7132.8,-6194.22,-5618.83,-9468.67,-8420.14,-5585.53,-4894.24,-13748.4,-12297.5,-14408.1,-13324.9,-10928.6,-9328.9,-11282.6,-10686.7,-12162.1,-11191.9,-3916.78,-3453.18,-4841.47,-4146.49,-4368.77,-3715.95,-3628.21,-3454.51,-3966.81,-3654.63,-4409,-4089.06,-5374.05,-4755.23,
3000,-1240.23,-1023.55,-716.809,-473.251,-947.773,-780.656,-798.802,-697.594,-1074.97,-928.613,-1275.5,-1086.45,-2859.48,-2691.47,-3108.67,-2993.63,-2991.09,-2829.13,-2614.5,-2485.75,-3140.04,-2929.97,-3219.06,-3177.41,-3244.21,-3174.42,-3522.12,-3402.18,-2537.5,-2249.26,-3327.07,-2996.05,-2585,-2362.5,-2284.14,-2102.25,-1517.84,-1388.01,-1623.93,-1462.1,-1476.16,-1257.98,-1939.36,-1780.5,-2152.8,-1901.26,-1774.3,-1564.09,-6216.41,-6078.23,-6863.92,-6390.22,-7793.52,-6929.64,-6193.31,-5671.57,-9488.81,-8487.78,-5621.28,-4984.67,-13642.1,-12403.3,-15237.5,-13440.4,-10701,-8979.2,-11294.2,-10702.1,-12071.7,-11104.3,-3847.98,-3510.8,-4790.41,-4123.28,-4114.52,-3756.6,-3656.63,-3458.08,-3999.53,-3637.77,-4417.19,-4052.21,-5343.42,-4676.64,
3100,-1220.12,-981.284,-729.165,-494.432,-947.773,-780.656,-798.72,-720.347,-1100.57,-894.578,-1263.14,-1086.45,-2849.8,-2691.47,-3119.05,-3011.65,-3014.36,-2734.54,-2615.76,-2476.4,-3113.74,-2894.91,-3219.06,-3190.66,-3236.76,-3202.98,-3501.38,-3402.7,-2570.59,-2203.33,-3338.25,-2994.35,-2576.5,-2478.16,-2276,-2120.67,-1561,-1352.56,-1628.56,-1446.85,-1424.38,-1224.16,-1971.58,-1845.64,-2091.16,-1865.15,-1774.3,-1565.95,-6292.65,-6108.07,-6843.29,-6269.74,-7851.21,-6987.13,-6256.93,-5671.57,-9432.02,-8336.85,-5687.6,-5077.18,-13642.1,-12352.9,-14261.9,-13217.9,-10793.7,-9321.64,-11225.6,-10702.1,-12150.3,-11262.8,-4007.95,-3383.24,-4801.43,-4153.5,-4310.48,-3785.75,-3633.72,-3469.39,-4002.18,-3626.05,-4401.59,-4094.65,-5343.42,-4731.52,
3200,-1225.6,-980.825,-767.163,-532.766,-960.798,-702.738,-793.606,-727.75,-1103.64,-943.241,-1285.32,-1086.45,-2849.8,-2691.47,-3119.05,-2998.62,-2978.85,-2751.26,-2629.29,-2476.4,-3108.23,-2910.18,-3211.45,-3206,-3153.25,-3129.7,-3506.35,-3462.47,-2534.52,-2188.64,-3252.35,-2995.08,-2631.06,-2460.23,-2272.9,-2126.36,-1560.21,-1366.18,-1636.32,-1484.58,-1433.54,-1244.99,-1951.44,-1730.1,-2148.22,-1867.62,-1800.66,-1566.12,-6162.53,-6035.61,-6889.95,-6249.28,-7851.21,-7085.08,-6239.85,-5557.02,-9432.02,-8376.83,-5648.8,-4987.86,-13741.2,-12359.8,-14573.3,-12893.4,-10803.4,-9338.62,-11225.6,-10666.3,-12057.9,-11196.3,-3929.37,-3409.93,-4751.9,-4229.67,-4162.55,-3832.62,-3640.25,-3374.15,-3945.55,-3599.36,-4398.76,-4088.76,-5261.05,-4669.75,
3300,-1261.41,-966.942,-749.855,-494.223,-960.798,-689.937,-793.606,-732.369,-1108.14,-926.117,-1274.19,-1115.63,-2847.73,-2705.81,-3119.05,-2998.62,-3072.56,-2813.16,-2597.48,-2430.86,-3090.82,-2949.32,-3356.07,-3348.07,-3164.78,-3095.36,-3492.2,-3434.61,-2503.97,-2242.41,-3334.21,-3005.14,-2614,-2467.95,-2275.69,-2107.16,-1544.47,-1366.18,-1640.2,-1478.12,-1438.57,-1293.09,-1982.35,-1793.22,-2108.21,-1837.23,-1829.48,-1584.95,-6138.94,-6019.91,-7078.19,-6393.7,-7918.34,-7053.17,-6287.73,-5655.78,-9623.65,-8548.74,-5577.88,-5045.68,-13715.5,-12490.3,-14534,-13474.1,-10811.4,-9178.65,-11328.1,-10712.5,-12040,-11125.3,-3911.13,-3415.74,-4763.83,-4114.58,-4130.72,-3625.6,-3632.92,-3412.64,-3932.09,-3561.47,-4313.08,-4044.92,-5366.1,-4685.97,
3400,-1270.01,-925.898,-802.474,-522.77,-975.855,-729.919,-791.249,-724.113,-1092.26,-906.66,-1276.39,-1106.79,-2847.73,-2705.81,-3101.65,-2992.74,-3030.18,-2770.32,-2591.4,-2445.59,-3094.46,-2949.32,-3356.07,-3348.07,-3191.28,-3100.6,-3492.2,-3435.5,-2551.94,-2276.17,-3266.47,-3045.5,-2527.54,-2385.78,-2276.2,-2119.68,-1544.47,-1366.18,-1639.62,-1451.27,-1491.02,-1250.24,-1961.7,-1764.08,-2126.39,-1851.26,-1803.09,-1600.91,-6192.86,-5981.69,-6968.06,-6280.89,-7977.53,-7095.11,-6370.87,-5688.42,-9345.14,-8315.31,-5647.84,-4929.06,-13838.2,-12274.3,-14859.9,-13657.3,-10920,-9450.62,-11260.9,-10676.5,-12032.6,-11172.3,-3893.2,-3391.69,-4739.34,-4131.4,-4349.05,-3763.32,-3696.6,-3497.42,-3964.37,-3596.04,-4352.09,-4013.01,-5222.22,-4630.69,
3500,-1220.49,-959.56,-715.015,-459.265,-996.401,-729.919,-790.91,-698.093,-1145.23,-936.017,-1276.39,-1060.99,-2857.14,-2703.68,-3073.89,-2982.77,-3051.62,-2766.8,-2591.4,-2463.06,-3168.61,-2946.09,-3356.07,-3345.78,-3200.86,-3117.54,-3516.47,-3450.11,-2514.8,-2234.85,-3291.98,-3060.77,-2562.57,-2471.76,-2291.36,-2119.68,-1542.52,-1378.58,-1604.16,-1471.03,-1461.97,-1224.17,-1932.39,-1791.31,-2098.07,-1857.75,-1795.93,-1575.51,-6179.16,-6015.96,-6894.37,-6297.19,-7953.42,-6982.6,-6205.67,-5682.92,-9462.78,-8476.49,-5606.44,-4901.41,-13875.2,-12360.1,-14577.5,-13132.6,-10652.1,-9289.46,-11259.7,-10698.3,-12026.1,-11138.6,-3869.98,-3388.86,-4866.91,-4151.98,-4155.63,-3683.24,-3588.42,-3467.79,-3946.92,-3625.14,-4401.88,-4064.94,-5360.27,-4696.21,
3600,-1227.15,-939.337,-728.32,-474.321,-941.954,-747.521,-784.223,-701.545,-1135.13,-923.898,-1264.56,-1060.99,-2857.14,-2696.97,-3097.63,-3002.7,-2984.68,-2826.72,-2578.01,-2444.48,-3132.01,-2914.57,-3356.07,-3345.78,-3221.52,-3153.45,-3546.89,-3319.48,-2571.67,-2266.55,-3283.41,-3063.43,-2531.46,-2469.81,-2291.36,-2113.09,-1528.02,-1378.58,-1664.54,-1467.28,-1458.2,-1267.67,-1939.24,-1747.65,-2069.35,-1881.11,-1795.66,-1582.15,-6210.33,-5994.28,-6887.58,-6343.12,-7856.43,-7152.92,-6190.92,-5580.73,-9480.08,-8388.14,-5710.44,-4975.48,-13707.8,-12292.8,-14724.9,-13105.4,-10994.5,-9522.1,-11271.4,-10694.4,-12147.6,-11209.2,-3870.45,-3446.31,-4840.97,-4106.58,-4158.49,-3710.94,-3610.19,-3397.68,-3984.25,-3656.97,-4391.93,-4039.25,-5227.11,-4736.94,
3700,-1236.18,-965.716,-706.151,-500.791,-954.2,-784.024,-793.093,-711.977,-1082.44,-929.052,-1265.61,-1112.99,-2855.66,-2697.02,-3101.22,-3006.92,-3026.32,-2787.34,-2599.44,-2444.48,-3096.5,-2925.02,-3356.07,-3345.78,-3262.14,-3144.53,-3554.77,-3364.21,-2531.11,-2162.87,-3371.8,-3063.43,-2562.89,-2387.71,-2285.39,-2110.55,-1538.71,-1332.1,-1632.42,-1487.86,-1484.2,-1248.58,-1972.37,-1734.19,-2092.65,-1882.56,-1782.85,-1580.66,-6144.27,-6048.16,-6769.68,-6191.37,-7832.93,-7119.76,-6306.78,-5752.81,-9345.38,-8463.76,-5661.54,-5077.44,-13692.3,-12543.3,-14797.8,-13438.2,-10743.3,-9378.72,-11287.9,-10694.4,-12025.4,-11159.4,-3910.69,-3500.56,-4769.64,-4020.91,-4128.59,-3707.4,-3622.43,-3455.86,-4084.56,-3603.91,-4389.33,-4090.99,-5227.11,-4736.94,
3800,-1236.98,-924.769,-760.735,-467.136,-960.227,-764.15,-793.093,-713.377,-1090.75,-928.503,-1296.04,-1073.82,-2870.91,-2695.55,-3101.22,-3018.74,-3057.17,-2833.71,-2599.44,-2458.7,-3121.94,-2915.06,-3356.07,-3339.5,-3225.55,-3198.36,-3482.63,-3419.62,-2460.85,-2164.5,-3348.33,-3084.2,-2593.33,-2440.65,-2266.91,-2098.1,-1529.4,-1350.47,-1625.77,-1425.22,-1503.87,-1294.81,-1947.72,-1802.19,-2130.64,-1884.53,-1790.76,-1591.42,-6189.4,-6046.91,-6803.24,-6196.98,-8040.22,-7134.39,-6312.56,-5664.82,-9426.89,-8247.92,-5525.52,-4881.34,-13857.3,-12560.6,-15019.1,-13481.5,-11008,-9243.43,-11231.6,-10662.2,-12084.2,-11175.2,-4011.7,-3492.79,-4754.91,-4108.92,-4172.97,-3885.67,-3625.51,-3424.65,-4015.82,-3642.51,-4326.22,-4077.61,-5300.43,-4736.94,
3900,-1263.64,-978.519,-730.794,-489.382,-967.633,-774.76,-793.093,-732.13,-1089.8,-921.401,-1257.77,-1048.74,-2870.91,-2715.37,-3103.83,-3028.17,-3082.8,-2773.06,-2626.61,-2481.35,-3083.04,-2927.76,-3356.07,-3339.89,-3225.55,-3200.94,-3530.02,-3393.33,-2583.65,-2246.42,-3321.88,-3019.5,-2559.26,-2429.99,-2284.45,-2116.73,-1529.4,-1350.47,-1608.59,-1454.57,-1488.86,-1231.47,-2002.13,-1801.15,-2138.65,-1838.54,-1864.02,-1625.97,-6279.86,-6031.51,-6845.34,-6430.75,-7996.71,-7106.45,-6302.66,-5674.57,-9407.25,-8380.52,-5587.66,-4998.4,-13989.8,-12343.1,-14665.5,-13729.9,-10765.4,-9401.7,-11261.2,-10658.5,-12055.7,-11128.3,-3949.85,-3458.04,-4723.78,-4206.51,-4134.71,-3760.17,-3672.26,-3446.22,-4015.82,-3597,-4345.62,-4005.79,-5300.43,-4736.94,
4000,-1212.4,-947.689,-730.275,-472.433,-975.386,-759.226,-789.807,-736.956,-1116.51,-877.907,-1257.77,-1087.2,-2870.91,-2719.53,-3103.83,-3016.19,-3063.46,-2808.08,-2623.79,-2467.77,-3076.35,-2914.71,-3358.26,-3343.8,-3218.25,-3200.72,-3482.21,-3378.76,-2586,-2264.66,-3337.29,-3083.38,-2540.61,-2361.69,-2284.42,-2133.63,-1508.96,-1330.87,-1612.44,-1505.55,-1412.1,-1238.95,-1957.8,-1740.47,-2139.25,-1877.02,-1767.7,-1593.24,-6255.3,-6030.68,-6954.77,-6397.72,-8010.88,-7153.66,-6209.79,-5687.86,-9513.35,-8397.56,-5688.24,-5002.88,-13917.9,-12522.2,-14823.4,-13447,-10889.6,-9279.84,-11257.5,-10691.4,-12099,-11011,-3988.33,-3426.11,-4830.15,-4204.67,-4083.21,-3729.06,-3636.97,-3434.15,-3974.62,-3612.26,-4381.55,-4101.23,-5300.43,-4683.18,
4100,-1244.41,-995.668,-737.549,-518,-948.862,-761.177,-800.679,-736.956,-1064.55,-912.917,-1268,-1087.2,-2870.91,-2719.53,-3124.91,-3000.88,-2998.15,-2767.4,-2605.68,-2447.03,-3140.75,-2955.6,-3358.26,-3316.59,-3227.87,-3194.97,-3530.8,-3425.32,-2613.73,-2231.82,-3272.06,-3044.78,-2499.49,-2416.4,-2330.14,-2089.36,-1519.49,-1320.62,-1625.07,-1504.64,-1442.52,-1198.91,-1947.39,-1787.91,-2107.04,-1893.23,-1833.96,-1520.18,-6212.71,-6039.83,-6765.84,-6289.56,-7818.07,-7139.26,-6282.76,-5621.47,-9515.08,-8464.59,-5588.09,-5002.88,-13921.1,-12372.6,-14754.8,-13396,-10714.2,-9279.99,-11245.3,-10708.7,-11959.3,-11068.8,-4073.4,-3510.06,-4717.63,-4107.72,-4216.45,-3792.66,-3597.09,-3452.07,-4037.33,-3624.16,-4315.92,-4052.44,-5395.9,-4550,
4200,-1254.68,-960.862,-712.173,-483.926,-946.087,-795.84,-797.278,-736.956,-1081.11,-932.324,-1278.19,-1107.54,-2875.2,-2719.53,-3119.2,-3000.88,-3059.93,-2789.17,-2578.69,-2468.42,-3120.71,-2944.47,-3355.56,-3337.37,-3188.45,-3090.66,-3492.23,-3395.48,-2544.52,-2282.48,-3318.11,-3102.57,-2515.16,-2444.32,-2263.56,-2136.22,-1504.87,-1304.97,-1610.17,-1476.04,-1443.43,-1256.85,-1942.8,-1765.35,-2083,-1870.66,-1822.02,-1610.13,-6147.25,-6012.1,-6903.57,-6423.75,-7906.1,-7155.61,-6182,-5688.15,-9376.17,-8268.36,-5581.67,-4988.14,-13755.6,-12177.2,-14497,-13403.9,-10776.6,-9350.79,-11298.6,-10708.7,-12052.5,-11080.5,-3907.8,-3474.21,-4636.12,-4164.8,-4047.44,-3580.73,-3677.31,-3464.75,-3985.71,-3587.71,-4415.25,-4082.1,-5269.63,-4553.79,
4300,-1310.39,-995.141,-787.78,-489.434,-983.364,-780.406,-790.206,-736.956,-1115.17,-920.985,-1268.17,-1107.54,-2875.2,-2722.53,-3091.56,-2987.15,-3021.36,-2796.37,-2604.16,-2439.66,-3142.9,-2931.86,-3355.56,-3332.13,-3178.99,-3119.44,-3558.13,-3388.67,-2550.53,-2263.82,-3310.99,-3047.17,-2575.74,-2443.34,-2263.56,-2116.55,-1591.8,-1300.79,-1614.63,-1481.68,-1448.88,-1212.98,-1927.32,-1760.42,-2111.22,-1870.66,-1802.71,-1577.3,-6202.95,-6082.69,-6852.03,-6303.9,-7786.36,-7016.19,-6172.16,-5518.92,-9399.16,-8329.72,-5585.57,-4984.14,-13453.8,-12309.6,-14525.6,-13480.8,-10861.7,-9312.47,-11178.2,-10708.7,-12030,-11101.2,-3950.47,-3504.46,-4757.89,-3946.1,-4220.87,-3714.81,-3624.06,-3472.6,-3972.55,-3603.7,-4349.17,-4083.91,-5291.88,-4633.2,
4400,-1203.16,-965.742,-749.985,-454.463,-948.7,-782.747,-798.888,-730.764,-1115.17,-949.181,-1253.88,-1071.3,-2875.2,-2722.53,-3126.06,-2976.74,-2993.6,-2755.66,-2633.76,-2450.48,-3114.99,-2931.86,-3355.56,-3331.62,-3178.99,-3111.91,-3498.77,-3349.26,-2564.05,-2256.25,-3305.52,-3114.5,-2548.67,-2383.21,-2250.8,-2086.11,-1523.91,-1354.17,-1671.69,-1405.03,-1435.83,-1274.66,-1971.86,-1772.77,-2129.26,-1870.88,-1902.97,-1612.35,-6233.91,-6050.63,-6901.93,-6194.53,-7823.97,-6980.38,-6253.9,-5533.11,-9416.2,-8289.29,-5652.21,-5050.71,-13665.7,-12456.3,-14569.6,-13118.5,-10814.8,-9018.38,-11266.3,-10724.2,-12108.5,-11178.3,-3981.94,-3468.29,-4791.79,-4181.02,-4273.85,-3624.3,-3624.06,-3484.51,-3969.54,-3590.94,-4354.43,-4086.17,-5291.88,-4728.65,
4500,-1264.92,-974.939,-666.771,-485.878,-946.799,-761.538,-797.9,-733.466,-1075.52,-943.172,-1270.3,-1074.34,-2842.64,-2724.5,-3132.8,-2954.37,-3030.15,-2761.77,-2585.27,-2450.48,-3130.37,-2928.74,-3355.56,-3331.75,-3189.56,-3119.59,-3474.9,-3378.49,-2539.16,-2219.63,-3348.77,-3117.66,-2565.22,-2318.13,-2269.89,-2095.22,-1543.33,-1349.59,-1579.31,-1448.79,-1438.83,-1243.91,-1898.71,-1772.77,-2128.89,-1887.22,-1796.85,-1539.28,-6208.06,-6040.01,-6771.03,-6261.52,-7769.56,-7077.5,-6332.87,-5682.18,-9438.95,-8422.97,-5610.96,-5035.93,-13804.1,-12447.4,-14314.9,-13218.6,-10798,-9219.58,-11266.3,-10732.2,-12080.3,-11102.9,-3943.87,-3425.55,-4684.89,-4147.63,-4246.18,-3823.82,-3610.03,-3434.36,-3951.57,-3573.34,-4325.53,-4033.54,-5291.88,-4728.65,
4600,-1275.44,-1003.98,-711.38,-490.627,-983.289,-728.824,-790.906,-735.159,-1119.83,-916.732,-1296.3,-1093.56,-2863.74,-2715.5,-3082.71,-2953.49,-3030.3,-2796.52,-2630.52,-2478.13,-3122.81,-2914.57,-3352.61,-3332.02,-3216.95,-3137.47,-3533.15,-3446.19,-2551.94,-2266.78,-3303.95,-3061.57,-2562.29,-2428,-2273.23,-2053.75,-1552.19,-1371.34,-1609.78,-1451.38,-1430.03,-1271.4,-1947.48,-1807.73,-2105.51,-1853.36,-1803.83,-1577.15,-6187.3,-6049.97,-6761.02,-6314.87,-7788.03,-7012.58,-6237.86,-5686.36,-9352.6,-8435.99,-5586.77,-4990.34,-13781.1,-12323.2,-14628.4,-13314.1,-10589.6,-9343.77,-11174,-10682.6,-11996.1,-11099.9,-3861.34,-3405.45,-4818.67,-4132.69,-4276.59,-3677.41,-3608.54,-3425.72,-3971.4,-3627.37,-4433.53,-4060.02,-5351.79,-4697.28,
4700,-1201.36,-934.956,-763.395,-491.068,-981.318,-785.226,-794.954,-735.648,-1119.83,-935.543,-1271.56,-1081.11,-2842.17,-2715.6,-3100.26,-2973.22,-3063.06,-2810.15,-2630.52,-2489.12,-3156.23,-2928.68,-3353.45,-3331.92,-3217.95,-3139.74,-3481.96,-3428.58,-2575.72,-2257.78,-3295.01,-3038.94,-2545.02,-2428.44,-2256.16,-2087.82,-1535.62,-1348.23,-1609.78,-1466.84,-1435.32,-1231.99,-2000.78,-1744.28,-2103.01,-1867.83,-1752.45,-1605.93,-6109.09,-6067.55,-7059.51,-6326.28,-7908.34,-7098.65,-6325.95,-5689.11,-9449.99,-8330.18,-5646.97,-4975.65,-13703.9,-12393.7,-15036.9,-13550.7,-10884.4,-9267.28,-11284,-10739,-12027.4,-11077.6,-3854.12,-3457.56,-4947,-4111.92,-4236.41,-3645.54,-3675.39,-3499.4,-3947.73,-3631.1,-4358.53,-4054.2,-5265.76,-4697.28,
4800,-1236.32,-975.901,-704.374,-480.461,-985.446,-774.556,-791.526,-736.618,-1090.76,-959.523,-1274.94,-1069.52,-2842.17,-2690.74,-3099.59,-3014.94,-2986.17,-2810.15,-2625.99,-2452.65,-3122.91,-2930,-3342.99,-3309.93,-3232.72,-3134.15,-3517.23,-3398.92,-2534.63,-2280.9,-3287.06,-3031.06,-2579.25,-2450.45,-2301.88,-2136.76,-1529.98,-1385.67,-1658.55,-1447.12,-1439.75,-1273.27,-2016.38,-1783.84,-2130.62,-1831.82,-1814.95,-1598.63,-6140.61,-6075.72,-6783.47,-6212,-7960.08,-7056.79,-6346.31,-5712.02,-9503.86,-8368.74,-5622.9,-5000.64,-13856.3,-12671.2,-15419.3,-13624.3,-10719.5,-9451.19,-11288,-10739,-12136,-11090.9,-4032.38,-3361.49,-4796.26,-4064.96,-4073.11,-3497.19,-3665.47,-3433.53,-3937.15,-3555.92,-4356.48,-4038.2,-5260.87,-4652.05,
4900,-1277.39,-934.144,-710.477,-495.972,-985.446,-774.556,-792.112,-736.618,-1103.81,-922.531,-1274.94,-1106.16,-2864.53,-2709.25,-3098.4,-3006.77,-3029.12,-2802.19,-2601.86,-2480.08,-3068.6,-2929.05,-3354.72,-3302.98,-3177.35,-3139.89,-3506.62,-3430.63,-2542.17,-2212.24,-3273.86,-3057.63,-2579.91,-2446.87,-2284.81,-2119.37,-1524.77,-1363.21,-1662.9,-1444.15,-1476.75,-1262.22,-1894.42,-1778.91,-2099.85,-1903.63,-1828.38,-1551.47,-6185.61,-6069.23,-6980.85,-6309.6,-7902.14,-7200.21,-6240.22,-5708.94,-9348.12,-8368.74,-5616.94,-4978.99,-13714.8,-12492.7,-14744.3,-13404.5,-10788.6,-9122.34,-11289.1,-10681.3,-11927.9,-11131.6,-3912.07,-3431.38,-4811.93,-4153.54,-4227.71,-3622.2,-3629.24,-3457.02,-4036.04,-3568.32,-4353.86,-4045.44,-5371.72,-4572.16,
5000,-1222.8,-956.202,-694.617,-451.313,-968.299,-798.609,-797.043,-725.882,-1090.91,-891.362,-1270.97,-1101.36,-2849.55,-2694.93,-3123.54,-3005.8,-3030.28,-2814.26,-2623.91,-2460.7,-3083.29,-2929.05,-3351.06,-3306.54,-3171.9,-3139.89,-3544.89,-3401.27,-2549.82,-2237.53,-3285.2,-3060.25,-2591.3,-2401.17,-2295.09,-2096.88,-1534.81,-1357.5,-1615.92,-1454.87,-1454.69,-1289.49,-1924,-1786.14,-2107.3,-1865.15,-1815.92,-1570.1,-6265.89,-6124.58,-6912.21,-6319.79,-7847.9,-6957.24,-6287.03,-5690.67,-9421.32,-8387.35,-5627.14,-5015.26,-13735.3,-12310.2,-14321.6,-13109.5,-11349.9,-9451.07,-11239.1,-10697.6,-12046.3,-11208.8,-3944.79,-3501.26,-4813.63,-4190.75,-4145.55,-3687.56,-3661.96,-3436.97,-3966.92,-3662.66,-4343.6,-4044.77,-5313.47,-4683.77,
5100,-1252.32,-989.951,-693.079,-475,-947.259,-794.622,-805.626,-728.637,-1126.37,-949.29,-1291.97,-1093.62,-2840.23,-2674.78,-3118.74,-2985.1,-2982.76,-2811.45,-2608.46,-2447.11,-3083.29,-2951.51,-3351.06,-3306.54,-3171.9,-3124.06,-3558.21,-3325.73,-2570.42,-2202.51,-3388.09,-3128.23,-2551.05,-2462.95,-2264.3,-2110.23,-1537.88,-1357.5,-1624.22,-1453.28,-1456.59,-1245.04,-1962.53,-1825.74,-2125.17,-1858.63,-1870.45,-1573.6,-6233.77,-6037.94,-6899.86,-6388.08,-7937.99,-6948.93,-6228.39,-5696.58,-9452.43,-8404.94,-5629.77,-4994.26,-13811.8,-12437.5,-14710.7,-13535.2,-11310,-9389.86,-11239.1,-10679,-12079.8,-11213.4,-3983.91,-3433.85,-4740.86,-4190.75,-4190.87,-3861.75,-3613.64,-3424.03,-3971.83,-3630.88,-4375.08,-4060.11,-5313.47,-4708.62,
5200,-1252.32,-1002.7,-733.86,-508.231,-955.993,-758.02,-814.449,-728.637,-1096.2,-934.876,-1291.97,-1072.57,-2856.13,-2687.7,-3137.85,-2978.24,-3009.37,-2737.63,-2604.63,-2439.61,-3083.29,-2924.32,-3354.59,-3334.85,-3193.31,-3120,-3507.84,-3352.48,-2559.96,-2115.89,-3311.77,-3004.52,-2571.17,-2430.27,-2298.01,-2118.3,-1555.93,-1344.22,-1593.96,-1479.47,-1464.46,-1226.59,-1962.06,-1789.87,-2087.92,-1879.41,-1790.1,-1574.16,-6246.29,-6044.03,-6836.77,-6273.57,-7822.9,-7057.62,-6335.66,-5685.94,-9475.99,-8370.84,-5648.9,-4966.6,-13799.1,-12433.4,-14430,-13396.7,-10907.1,-9332.65,-11239.1,-10707.7,-12077.2,-10995.9,-3924.5,-3461.72,-4819.49,-4241.1,-4069.59,-3745.75,-3648.78,-3481.99,-3949.84,-3618.95,-4385.08,-4015.91,-5410.22,-4777.39,
5300,-1276.53,-977.675,-704.403,-498.014,-947.188,-757.521,-785.537,-729.97,-1101.85,-951.765,-1315.6,-1072.57,-2856.13,-2687.7,-3098.22,-2937.59,-3049.96,-2814.02,-2589.69,-2439.61,-3117.26,-2948.24,-3349.14,-3329.4,-3200.62,-3117.37,-3498.6,-3385.85,-2527.93,-2235.1,-3317.34,-3041.05,-2609.72,-2461.75,-2278.04,-2122.51,-1555.04,-1347.94,-1655.93,-1473.51,-1427.82,-1216.89,-1951.37,-1802.67,-2091.61,-1806.05,-1857.33,-1567.64,-6126.91,-6045.98,-6988.17,-6126.62,-7770.91,-6871.67,-6250.32,-5718.27,-9475.99,-8407.71,-5636.9,-5019.42,-13794.2,-12343.3,-14903.8,-13449.3,-10877.1,-9253.54,-11246.9,-10748.9,-12099.5,-11166.5,-3928.84,-3499.34,-4751.25,-4196.7,-4462.57,-3864.33,-3604.36,-3407.36,-4022.55,-3622.12,-4313.82,-4050.38,-5410.22,-4639.11,
